TXNAME	GENEID
XM_002184753.1	PHATRDRAFT_40774
XM_002184660.1	PHATRDRAFT_23629
XM_002184754.1	PHATRDRAFT_49942
XM_002184661.1	PHATRDRAFT_49943
XM_002184662.1	PHATRDRAFT_40779
XM_002184755.1	PHATRDRAFT_49944
XM_002184756.1	PHATRDRAFT_49945
XM_002184757.1	PHATRDRAFT_51242
XM_002184758.1	PHATRDRAFT_40783
XM_002184759.1	PHATRDRAFT_49948
XM_002184760.1	PHATRDRAFT_40785
XM_002184663.1	PHATRDRAFT_40786
XM_002184761.1	PHATRDRAFT_49949
XM_002184762.1	PHATRDRAFT_49951
XM_002184664.1	PHATRDRAFT_49952
XM_002184763.1	PHATRDRAFT_40791
XM_002184764.1	PHATRDRAFT_40792
XM_002184765.1	PHATRDRAFT_49954
XM_002184665.1	PHATRDRAFT_49955
XM_002184766.1	PHATRDRAFT_49956
XM_002184666.1	PHATRDRAFT_49957
XM_002184667.1	PHATRDRAFT_49958
XM_002184767.1	PHATRDRAFT_49959
XM_002184668.1	PHATRDRAFT_49960
XM_002184768.1	PHATRDRAFT_23639
XM_002184669.1	PHATRDRAFT_49962
XM_002184670.1	PHATRDRAFT_49963
XM_002184769.1	PHATRDRAFT_49964
XM_002184671.1	PHATRDRAFT_49965
XM_002184672.1	PHATRDRAFT_16375
XM_002184770.1	PHATRDRAFT_30770
XM_002184673.1	PHATRDRAFT_49969
XM_002184771.1	PHATRDRAFT_55126
XM_002184674.1	PHATRDRAFT_49971
XM_002184772.1	PHATRDRAFT_23646
XM_002184675.1	PHATRDRAFT_49973
XM_002184676.1	PHATRDRAFT_16286
XM_002184773.1	PHATRDRAFT_49974
XM_002184677.1	PHATRDRAFT_49975
XM_002184774.1	PHATRDRAFT_49976
XM_002184678.1	PHATRDRAFT_49977
XM_002184679.1	PHATRDRAFT_49978
XM_002184775.1	PHATRDRAFT_16364
XM_002184776.1	PHATRDRAFT_49980
XM_002184777.1	PHATRDRAFT_49981
XM_002184778.1	PHATRDRAFT_40822
XM_002184841.1	PHATRDRAFT_49982
XM_002184842.1	PHATRDRAFT_3656
XM_002184843.1	PHATRDRAFT_49984
XM_002184844.1	PHATRDRAFT_49985
XM_002184779.1	PHATRDRAFT_49986
XM_002184780.1	PHATRDRAFT_49987
XM_002184845.1	PHATRDRAFT_49988
XM_002184781.1	PHATRDRAFT_40830
XM_002184846.1	PHATRDRAFT_40831
XM_002184782.1	PHATRDRAFT_40832
XM_002184783.1	PHATRDRAFT_49989
XM_002184847.1	PHATRDRAFT_40834
XM_002184848.1	PHATRDRAFT_49990
XM_002184784.1	PHATRDRAFT_49991
XM_002184785.1	PHATRDRAFT_49992
XM_002184786.1	PHATRDRAFT_49993
XM_002184787.1	PHATRDRAFT_49994
XM_002184849.1	PHATRDRAFT_40841
XM_002184850.1	PHATRDRAFT_40842
XM_002184788.1	PHATRDRAFT_40843
XM_002184789.1	PHATRDRAFT_40844
XM_002184851.1	PHATRDRAFT_49996
XM_002184852.1	PHATRDRAFT_49998
XM_002184853.1	PHATRDRAFT_50000
XM_002184854.1	PHATRDRAFT_50002
XM_002184790.1	PHATRDRAFT_50003
XM_002184855.1	PHATRDRAFT_50004
XM_002184791.1	PHATRDRAFT_50005
XM_002184856.1	PHATRDRAFT_50006
XM_002184857.1	PHATRDRAFT_50007
XM_002184792.1	PHATRDRAFT_55128
XM_002184858.1	PHATRDRAFT_16509
XM_002184793.1	PHATRDRAFT_4342
XM_002184794.1	PHATRDRAFT_51245
XM_002184859.1	PHATRDRAFT_40861
XM_002184860.1	PHATRDRAFT_50011
XM_002184795.1	PHATRDRAFT_40863
XM_002184796.1	PHATRDRAFT_52648
XM_002184861.1	PHATRDRAFT_50012
XM_002184862.1	PHATRDRAFT_16517
XM_002184863.1	PHATRDRAFT_23658
XM_002184864.1	PHATRDRAFT_50014
XM_002184865.1	PHATRDRAFT_50015
XM_002184797.1	PHATRDRAFT_50016
XM_002184866.1	PHATRDRAFT_30786
XM_002184867.1	PHATRDRAFT_50019
XM_002184798.1	PHATRDRAFT_40874
XM_002184868.1	PHATRDRAFT_16540
XM_002184869.1	PHATRDRAFT_50021
XM_002184870.1	PHATRDRAFT_40877
XM_002184871.1	PHATRDRAFT_50022
XM_002184799.1	PHATRDRAFT_16442
XM_002184872.1	PHATRDRAFT_40880
XM_002184800.1	PHATRDRAFT_50024
XM_002184873.1	PHATRDRAFT_23672
XM_002184801.1	PHATRDRAFT_50026
XM_002184874.1	PHATRDRAFT_50027
XM_002184875.1	PHATRDRAFT_16471
XM_002184876.1	PHATRDRAFT_50029
XM_002184877.1	PHATRDRAFT_16490
XM_002184802.1	PHATRDRAFT_50031
XM_002184803.1	PHATRDRAFT_30807
XM_002184878.1	PHATRDRAFT_30810
XM_002184879.1	PHATRDRAFT_40891
XM_002184880.1	PHATRDRAFT_50034
XM_002184881.1	PHATRDRAFT_23687
XM_002184804.1	PHATRDRAFT_23691
XM_002184805.1	PHATRDRAFT_40895
XM_002184882.1	PHATRDRAFT_40896
XM_002184806.1	PHATRDRAFT_50037
XM_002184883.1	PHATRDRAFT_50038
XM_002184884.1	PHATRDRAFT_50039
XM_002184885.1	PHATRDRAFT_23694
XM_002184886.1	PHATRDRAFT_40901
XM_002184887.1	PHATRDRAFT_40902
XM_002184888.1	PHATRDRAFT_50043
XM_002184889.1	PHATRDRAFT_30823
XM_002184807.1	PHATRDRAFT_50045
XM_002184890.1	PHATRDRAFT_16421
XM_002184808.1	PHATRDRAFT_50047
XM_002184891.1	PHATRDRAFT_5685
XM_002184809.1	PHATRDRAFT_50048
XM_002184892.1	PHATRDRAFT_50049
XM_002184810.1	PHATRDRAFT_50050
XM_002184893.1	PHATRDRAFT_50051
XM_002184894.1	PHATRDRAFT_50052
XM_002184811.1	PHATRDRAFT_50053
XM_002184895.1	PHATRDRAFT_50054
XM_002184896.1	PHATRDRAFT_50055
XM_002184812.1	PHATRDRAFT_40917
XM_002184897.1	PHATRDRAFT_50056
XM_002184813.1	PHATRDRAFT_40919
XM_002184898.1	PHATRDRAFT_50058
XM_002184814.1	PHATRDRAFT_50059
XM_002184899.1	PHATRDRAFT_50060
XM_002184900.1	PHATRDRAFT_50061
XM_002184815.1	PHATRDRAFT_50062
XM_002184901.1	PHATRDRAFT_23706
XM_002184902.1	PHATRDRAFT_23709
XM_002184816.1	PHATRDRAFT_50065
XM_002184903.1	PHATRDRAFT_16430
XM_002184817.1	PHATRDRAFT_50067
XM_002184904.1	PHATRDRAFT_40930
XM_002184818.1	PHATRDRAFT_52655
XM_002184819.1	PHATRDRAFT_16545
XM_002184820.1	PHATRDRAFT_23717
XM_002184821.1	PHATRDRAFT_40933
XM_002184822.1	PHATRDRAFT_50071
XM_002184905.1	PHATRDRAFT_50072
XM_002184823.1	PHATRDRAFT_23723
XM_002184906.1	PHATRDRAFT_40938
XM_002184824.1	PHATRDRAFT_50075
XM_002184825.1	PHATRDRAFT_50076
XM_002184907.1	PHATRDRAFT_50077
XM_002184908.1	PHATRDRAFT_40942
XM_002184826.1	PHATRDRAFT_50078
XM_002184827.1	PHATRDRAFT_50079
XM_002184828.1	PHATRDRAFT_55137
XM_002184829.1	PHATRDRAFT_50081
XM_002184830.1	PHATRDRAFT_16455
XM_002184909.1	PHATRDRAFT_16511
XM_002184831.1	PHATRDRAFT_16499
XM_002184910.1	PHATRDRAFT_40950
XM_002184832.1	PHATRDRAFT_50084
XM_002184911.1	PHATRDRAFT_40952
XM_002184912.1	PHATRDRAFT_55138
XM_002184833.1	PHATRDRAFT_50086
XM_002184913.1	PHATRDRAFT_2739
XM_002184914.1	PHATRDRAFT_16537
XM_002184834.1	PHATRDRAFT_40956
XM_002184835.1	PHATRDRAFT_2032
XM_002184915.1	PHATRDRAFT_50090
XM_002184836.1	PHATRDRAFT_16445
XM_002184916.1	PHATRDRAFT_23748
XM_002184837.2	PHATRDRAFT_2382
XM_002184838.1	PHATRDRAFT_50093
XM_002184839.1	PHATRDRAFT_40962
XM_002184840.1	PHATRDRAFT_16493
XM_002184917.1	PHATRDRAFT_50095
XM_002184991.1	PHATRDRAFT_50096
XM_002184918.1	PHATRDRAFT_52661
XM_002184992.1	PHATRDRAFT_40967
XM_002184993.1	PHATRDRAFT_40968
XM_002184919.1	PHATRDRAFT_16632
XM_002184994.1	PHATRDRAFT_16599
XM_002184995.1	PHATRDRAFT_50097
XM_002184996.1	PHATRDRAFT_50098
XM_002184997.1	PHATRDRAFT_55141
XM_002184920.1	PHATRDRAFT_16608
XM_002184998.1	PHATRDRAFT_50101
XM_002184999.1	PHATRDRAFT_50101
XM_002184921.1	PHATRDRAFT_16581
XM_002185000.1	PHATRDRAFT_50103
XM_002184922.1	PHATRDRAFT_30898
XM_002185001.1	PHATRDRAFT_40979
XM_002185002.1	PHATRDRAFT_50105
XM_002185003.1	PHATRDRAFT_16615
XM_002185004.1	PHATRDRAFT_50107
XM_002185005.1	PHATRDRAFT_50108
XM_002184923.1	PHATRDRAFT_16560
XM_002184924.1	PHATRDRAFT_30908
XM_002184925.1	PHATRDRAFT_50111
XM_002184926.1	PHATRDRAFT_50112
XM_002185006.1	PHATRDRAFT_40988
XM_002184927.1	PHATRDRAFT_50113
XM_002185007.1	PHATRDRAFT_16633
XM_002184928.1	PHATRDRAFT_16592
XM_002185008.1	PHATRDRAFT_30909
XM_002184929.1	PHATRDRAFT_50115
XM_002185009.1	PHATRDRAFT_40994
XM_002185010.1	PHATRDRAFT_50116
XM_002184930.1	PHATRDRAFT_40996
XM_002185011.1	PHATRDRAFT_16649
XM_002185012.1	PHATRDRAFT_40998
XM_002184931.1	PHATRDRAFT_50118
XM_002185013.1	PHATRDRAFT_23794
XM_002185014.1	PHATRDRAFT_50120
XM_002185015.1	PHATRDRAFT_41002
XM_002184932.1	PHATRDRAFT_41003
XM_002185016.1	PHATRDRAFT_41004
XM_002184933.1	PHATRDRAFT_23798
XM_002185017.1	PHATRDRAFT_50123
XM_002184934.1	PHATRDRAFT_50124
XM_002185018.1	PHATRDRAFT_41008
XM_002184935.1	PHATRDRAFT_50125
XM_002184936.1	PHATRDRAFT_55150
XM_002185019.1	PHATRDRAFT_41011
XM_002184937.1	PHATRDRAFT_50127
XM_002184938.1	PHATRDRAFT_50128
XM_002185020.1	PHATRDRAFT_50129
XM_002185021.1	PHATRDRAFT_50130
XM_002184939.1	PHATRDRAFT_41016
XM_002185022.1	PHATRDRAFT_50132
XM_002185023.1	PHATRDRAFT_50133
XM_002185024.1	PHATRDRAFT_30925
XM_002184940.1	PHATRDRAFT_50135
XM_002184941.1	PHATRDRAFT_50136
XM_002184942.1	PHATRDRAFT_50137
XM_002185025.1	PHATRDRAFT_50138
XM_002184943.1	PHATRDRAFT_50139
XM_002185026.1	PHATRDRAFT_50140
XM_002185027.1	PHATRDRAFT_41026
XM_002185028.1	PHATRDRAFT_50141
XM_002184944.1	PHATRDRAFT_50142
XM_002184945.1	PHATRDRAFT_3366
XM_002184946.1	PHATRDRAFT_41029
XM_002184947.1	PHATRDRAFT_56443
XM_002184948.1	PHATRDRAFT_50146
XM_002184949.1	PHATRDRAFT_55153
XM_002184950.1	PHATRDRAFT_50148
XM_002185029.1	PHATRDRAFT_50149
XM_002185030.1	PHATRDRAFT_50150
XM_002184951.1	PHATRDRAFT_41038
XM_002184952.1	PHATRDRAFT_50151
XM_002185031.1	PHATRDRAFT_23811
XM_002184953.1	PHATRDRAFT_50153
XM_002184954.1	PHATRDRAFT_41042
XM_002184955.1	PHATRDRAFT_50155
XM_002185032.1	PHATRDRAFT_50156
XM_002184956.1	PHATRDRAFT_50157
XM_002185033.1	PHATRDRAFT_50158
XM_002184957.1	PHATRDRAFT_50159
XM_002185034.1	PHATRDRAFT_50160
XM_002185035.1	PHATRDRAFT_50162
XM_002184958.1	PHATRDRAFT_50163
XM_002185036.1	PHATRDRAFT_50164
XM_002184959.1	PHATRDRAFT_5132
XM_002184960.1	PHATRDRAFT_16606
XM_002185037.1	PHATRDRAFT_41055
XM_002184961.1	PHATRDRAFT_41056
XM_002185038.1	PHATRDRAFT_50167
XM_002184962.1	PHATRDRAFT_50168
XM_002184963.1	PHATRDRAFT_50169
XM_002185039.1	PHATRDRAFT_50170
XM_002184964.1	PHATRDRAFT_50171
XM_002185040.1	PHATRDRAFT_50172
XM_002184965.1	PHATRDRAFT_41063
XM_002185041.1	PHATRDRAFT_41064
XM_002185042.1	PHATRDRAFT_50174
XM_002184966.1	PHATRDRAFT_50175
XM_002185043.1	PHATRDRAFT_16603
XM_002184967.1	PHATRDRAFT_41069
XM_002185044.1	PHATRDRAFT_56509
XM_002184968.1	PHATRDRAFT_41071
XM_002185045.1	PHATRDRAFT_50179
XM_002184969.1	PHATRDRAFT_23826
XM_002185046.1	PHATRDRAFT_50181
XM_002184970.1	PHATRDRAFT_50182
XM_002185047.1	PHATRDRAFT_50183
XM_002185048.1	PHATRDRAFT_50184
XM_002184971.1	PHATRDRAFT_50185
XM_002185049.1	PHATRDRAFT_41079
XM_002184972.1	PHATRDRAFT_52678
XM_002184973.1	PHATRDRAFT_50187
XM_002185050.1	PHATRDRAFT_41082
XM_002184974.1	PHATRDRAFT_23830
XM_002185051.1	PHATRDRAFT_50189
XM_002184975.1	PHATRDRAFT_23833
XM_002185052.1	PHATRDRAFT_50191
XM_002184976.1	PHATRDRAFT_30960
XM_002185053.1	PHATRDRAFT_41088
XM_002184977.1	PHATRDRAFT_50193
XM_002185054.1	PHATRDRAFT_50194
XM_002184978.1	PHATRDRAFT_41091
XM_002185055.1	PHATRDRAFT_41092
XM_002184979.1	PHATRDRAFT_50195
XM_002184980.1	PHATRDRAFT_41094
XM_002184981.1	PHATRDRAFT_50197
XM_002184982.1	PHATRDRAFT_23838
XM_002184983.1	PHATRDRAFT_30965
XM_002185056.1	PHATRDRAFT_41098
XM_002185057.1	PHATRDRAFT_50200
XM_002184984.1	PHATRDRAFT_50201
XM_002185058.1	PHATRDRAFT_30967
XM_002184985.1	PHATRDRAFT_16648
XM_002185059.1	PHATRDRAFT_55157
XM_002184986.1	PHATRDRAFT_23850
XM_002184987.1	PHATRDRAFT_41106
XM_002185060.1	PHATRDRAFT_50206
XM_002184988.1	PHATRDRAFT_30977
XM_002185061.1	PHATRDRAFT_41109
XM_002184989.1	PHATRDRAFT_50208
XM_002185062.1	PHATRDRAFT_50209
XM_002185063.1	PHATRDRAFT_50210
XM_002184990.1	PHATRDRAFT_50211
XM_002185064.1	PHATRDRAFT_50212
XM_002185065.1	PHATRDRAFT_50213
XM_002185066.1	PHATRDRAFT_41116
XM_002185067.1	PHATRDRAFT_41117
XM_002185068.1	PHATRDRAFT_50214
XM_002185069.1	PHATRDRAFT_50215
XM_002185152.1	PHATRDRAFT_50216
XM_002185153.1	PHATRDRAFT_50217
XM_002185070.1	PHATRDRAFT_50218
XM_002185154.1	PHATRDRAFT_41125
XM_002185155.1	PHATRDRAFT_50220
XM_002185071.1	PHATRDRAFT_50221
XM_002185156.1	PHATRDRAFT_8044
XM_002185157.1	PHATRDRAFT_52684
XM_002185158.1	PHATRDRAFT_41129
XM_002185072.1	PHATRDRAFT_41130
XM_002185073.1	PHATRDRAFT_50224
XM_002185074.1	PHATRDRAFT_16807
XM_002185075.1	PHATRDRAFT_50226
XM_002185076.1	PHATRDRAFT_16704
XM_002185077.1	PHATRDRAFT_50228
XM_002185159.1	PHATRDRAFT_50229
XM_002185078.1	PHATRDRAFT_23862
XM_002185160.1	PHATRDRAFT_52685
XM_002185161.1	PHATRDRAFT_23865
XM_002185079.1	PHATRDRAFT_16803
XM_002185080.1	PHATRDRAFT_23871
XM_002185162.1	PHATRDRAFT_50235
XM_002185081.1	PHATRDRAFT_50236
XM_002185163.1	PHATRDRAFT_50237
XM_002185082.1	PHATRDRAFT_50238
XM_002185164.1	PHATRDRAFT_50239
XM_002185083.1	PHATRDRAFT_50240
XM_002185165.1	PHATRDRAFT_50241
XM_002185084.1	PHATRDRAFT_41149
XM_002185166.1	PHATRDRAFT_41150
XM_002185085.1	PHATRDRAFT_16688
XM_002185086.1	PHATRDRAFT_55162
XM_002185167.1	PHATRDRAFT_50245
XM_002185087.1	PHATRDRAFT_50246
XM_002185168.1	PHATRDRAFT_41156
XM_002185169.1	PHATRDRAFT_41157
XM_002185088.1	PHATRDRAFT_56243
XM_002185170.1	PHATRDRAFT_16798
XM_002185171.1	PHATRDRAFT_1719
XM_002185089.1	PHATRDRAFT_50250
XM_002185090.1	PHATRDRAFT_50251
XM_002185172.1	PHATRDRAFT_50252
XM_002185091.1	PHATRDRAFT_50253
XM_002185173.1	PHATRDRAFT_50254
XM_002185092.1	PHATRDRAFT_50255
XM_002185174.1	PHATRDRAFT_41167
XM_002185093.1	PHATRDRAFT_50256
XM_002185175.1	PHATRDRAFT_50257
XM_002185094.1	PHATRDRAFT_41170
XM_002185176.1	PHATRDRAFT_50259
XM_002185095.1	PHATRDRAFT_41172
XM_002185177.1	PHATRDRAFT_41173
XM_002185096.1	PHATRDRAFT_41174
XM_002185097.1	PHATRDRAFT_7801
XM_002185178.1	PHATRDRAFT_50263
XM_002185179.1	PHATRDRAFT_16725
XM_002185098.1	PHATRDRAFT_50265
XM_002185180.1	PHATRDRAFT_16683
XM_002185099.1	PHATRDRAFT_16707
XM_002185100.1	PHATRDRAFT_50268
XM_002185181.1	PHATRDRAFT_50269
XM_002185101.1	PHATRDRAFT_42364
XM_002185182.1	PHATRDRAFT_50270
XM_002185183.1	PHATRDRAFT_50271
XM_002185184.1	PHATRDRAFT_50272
XM_002185102.1	PHATRDRAFT_50273
XM_002185185.1	PHATRDRAFT_50274
XM_002185103.1	PHATRDRAFT_41189
XM_002185186.1	PHATRDRAFT_16711
XM_002185104.1	PHATRDRAFT_50277
XM_002185187.1	PHATRDRAFT_41192
XM_002185188.1	PHATRDRAFT_16693
XM_002185189.1	PHATRDRAFT_41194
XM_002185105.1	PHATRDRAFT_23908
XM_002185190.1	PHATRDRAFT_50280
XM_002185106.1	PHATRDRAFT_50281
XM_002185107.1	PHATRDRAFT_6848
XM_002185191.1	PHATRDRAFT_50283
XM_002185192.1	PHATRDRAFT_23913
XM_002185108.1	PHATRDRAFT_5718
XM_002185193.1	PHATRDRAFT_50286
XM_002185109.1	PHATRDRAFT_50287
XM_002185194.1	PHATRDRAFT_50288
XM_002185110.1	PHATRDRAFT_50289
XM_002185195.1	PHATRDRAFT_23920
XM_002185111.1	PHATRDRAFT_23924
XM_002185196.1	PHATRDRAFT_53878
XM_002185112.1	PHATRDRAFT_16674
XM_002185197.1	PHATRDRAFT_50292
XM_002185113.1	PHATRDRAFT_41210
XM_002185198.1	PHATRDRAFT_50293
XM_002185114.1	PHATRDRAFT_981
XM_002185199.1	PHATRDRAFT_50295
XM_002185115.1	PHATRDRAFT_41214
XM_002185116.1	PHATRDRAFT_50296
XM_002185200.1	PHATRDRAFT_51271
XM_002185201.1	PHATRDRAFT_50298
XM_002185117.1	PHATRDRAFT_50299
XM_002185118.1	PHATRDRAFT_2819
XM_002185202.1	PHATRDRAFT_41220
XM_002185119.1	PHATRDRAFT_50302
XM_002185203.1	PHATRDRAFT_50303
XM_002185120.1	PHATRDRAFT_50304
XM_002185204.1	PHATRDRAFT_50305
XM_002185121.1	PHATRDRAFT_50306
XM_002185205.1	PHATRDRAFT_50307
XM_002185206.1	PHATRDRAFT_31068
XM_002185122.1	PHATRDRAFT_16786
XM_002185123.1	PHATRDRAFT_50309
XM_002185124.1	PHATRDRAFT_50310
XM_002185207.1	PHATRDRAFT_41231
XM_002185125.1	PHATRDRAFT_31073
XM_002185208.1	PHATRDRAFT_50312
XM_002185126.1	PHATRDRAFT_41234
XM_002185209.1	PHATRDRAFT_50313
XM_002185127.1	PHATRDRAFT_42373
XM_002185210.1	PHATRDRAFT_50315
XM_002185128.1	PHATRDRAFT_41238
XM_002185211.1	PHATRDRAFT_50316
XM_002185129.1	PHATRDRAFT_6914
XM_002185130.1	PHATRDRAFT_41241
XM_002185212.1	PHATRDRAFT_50318
XM_002185131.1	PHATRDRAFT_41243
XM_002185213.1	PHATRDRAFT_41244
XM_002185214.1	PHATRDRAFT_55176
XM_002185132.1	PHATRDRAFT_3559
XM_002185215.1	PHATRDRAFT_50321
XM_002185216.1	PHATRDRAFT_41248
XM_002185133.1	PHATRDRAFT_50322
XM_002185217.1	PHATRDRAFT_23959
XM_002185218.1	PHATRDRAFT_41252
XM_002185134.1	PHATRDRAFT_16766
XM_002185219.1	PHATRDRAFT_41254
XM_002185220.1	PHATRDRAFT_50325
XM_002185221.1	PHATRDRAFT_50326
XM_002185135.1	PHATRDRAFT_50327
XM_002185136.1	PHATRDRAFT_50328
XM_002185222.1	PHATRDRAFT_41259
XM_002185137.1	PHATRDRAFT_16814
XM_002185138.1	PHATRDRAFT_50330
XM_002185139.1	PHATRDRAFT_4708
XM_002185223.1	PHATRDRAFT_50332
XM_002185140.1	PHATRDRAFT_50333
XM_002185224.1	PHATRDRAFT_41265
XM_002185225.1	PHATRDRAFT_16787
XM_002185141.1	PHATRDRAFT_41267
XM_002185142.1	PHATRDRAFT_41268
XM_002185226.1	PHATRDRAFT_4634
XM_002185227.1	PHATRDRAFT_50336
XM_002185143.1	PHATRDRAFT_55177
XM_002185144.1	PHATRDRAFT_50338
XM_002185228.1	PHATRDRAFT_50339
XM_002185145.1	PHATRDRAFT_50340
XM_002185229.1	PHATRDRAFT_16669
XM_002185146.1	PHATRDRAFT_50342
XM_002185147.1	PHATRDRAFT_41277
XM_002185230.1	PHATRDRAFT_50343
XM_002185148.1	PHATRDRAFT_50344
XM_002185149.1	PHATRDRAFT_50345
XM_002185231.1	PHATRDRAFT_16719
XM_002185150.1	PHATRDRAFT_41282
XM_002185151.1	PHATRDRAFT_50346
XM_002185232.1	PHATRDRAFT_50347
XM_002185276.1	PHATRDRAFT_41286
XM_002185277.1	PHATRDRAFT_41287
XM_002185278.1	PHATRDRAFT_50348
XM_002185233.1	PHATRDRAFT_50349
XM_002185279.1	PHATRDRAFT_7294
XM_002185234.1	PHATRDRAFT_41291
XM_002185280.1	PHATRDRAFT_6435
XM_002185281.1	PHATRDRAFT_50351
XM_002185282.1	PHATRDRAFT_41294
XM_002185235.1	PHATRDRAFT_51277
XM_002185236.1	PHATRDRAFT_50353
XM_002185237.1	PHATRDRAFT_16922
XM_002185238.1	PHATRDRAFT_31109
XM_002185239.1	PHATRDRAFT_56512
XM_002185240.1	PHATRDRAFT_50356
XM_002185241.1	PHATRDRAFT_5271
XM_002185283.1	PHATRDRAFT_41302
XM_002185284.1	PHATRDRAFT_50357
XM_002185285.1	PHATRDRAFT_50358
XM_002185242.1	PHATRDRAFT_8154
XM_002185286.1	PHATRDRAFT_50359
XM_002185287.1	PHATRDRAFT_16827
XM_002185288.1	PHATRDRAFT_50361
XM_002185243.1	PHATRDRAFT_50362
XM_002185289.1	PHATRDRAFT_50363
XM_002185244.1	PHATRDRAFT_50364
XM_002185245.1	PHATRDRAFT_50365
XM_002185290.1	PHATRDRAFT_50366
XM_002185291.1	PHATRDRAFT_50367
XM_002185292.1	PHATRDRAFT_51279
XM_002185293.1	PHATRDRAFT_41316
XM_002185294.1	PHATRDRAFT_50370
XM_002185246.1	PHATRDRAFT_41318
XM_002185247.1	PHATRDRAFT_50371
XM_002185248.1	PHATRDRAFT_50372
XM_002185295.1	PHATRDRAFT_50373
XM_002185296.1	PHATRDRAFT_52709
XM_002185297.1	PHATRDRAFT_16875
XM_002185298.1	PHATRDRAFT_50377
XM_002185299.1	PHATRDRAFT_41327
XM_002185249.1	PHATRDRAFT_51280
XM_002185300.1	PHATRDRAFT_16911
XM_002185250.1	PHATRDRAFT_24006
XM_002185251.1	PHATRDRAFT_31133
XM_002185301.1	PHATRDRAFT_16891
XM_002185252.1	PHATRDRAFT_50384
XM_002185302.1	PHATRDRAFT_31140
XM_002185253.1	PHATRDRAFT_24019
XM_002185254.1	PHATRDRAFT_16854
XM_002185303.1	PHATRDRAFT_50387
XM_002185255.1	PHATRDRAFT_50388
XM_002185304.1	PHATRDRAFT_31147
XM_002185256.1	PHATRDRAFT_50390
XM_002185305.1	PHATRDRAFT_16850
XM_002185306.1	PHATRDRAFT_50392
XM_002185257.1	PHATRDRAFT_31156
XM_002185307.1	PHATRDRAFT_31160
XM_002185258.1	PHATRDRAFT_50397
XM_002185308.1	PHATRDRAFT_50398
XM_002185259.1	PHATRDRAFT_41348
XM_002185309.1	PHATRDRAFT_41349
XM_002185310.1	PHATRDRAFT_55187
XM_002185260.1	PHATRDRAFT_41350
XM_002185311.1	PHATRDRAFT_41351
XM_002185261.1	PHATRDRAFT_8141
XM_002185312.1	PHATRDRAFT_50401
XM_002185313.1	PHATRDRAFT_51283
XM_002185314.1	PHATRDRAFT_50403
XM_002185262.1	PHATRDRAFT_41356
XM_002185263.1	PHATRDRAFT_16859
XM_002185315.1	PHATRDRAFT_41358
XM_002185264.1	PHATRDRAFT_41359
XM_002185316.1	PHATRDRAFT_2171
XM_002185265.1	PHATRDRAFT_2164
XM_002185317.1	PHATRDRAFT_16843
XM_002185318.1	PHATRDRAFT_50408
XM_002185266.1	PHATRDRAFT_16870
XM_002185319.1	PHATRDRAFT_41365
XM_002185320.1	PHATRDRAFT_16904
XM_002185267.1	PHATRDRAFT_50411
XM_002185321.1	PHATRDRAFT_50412
XM_002185268.1	PHATRDRAFT_50413
XM_002185322.1	PHATRDRAFT_50414
XM_002185323.1	PHATRDRAFT_16840
XM_002185324.1	PHATRDRAFT_50416
XM_002185269.1	PHATRDRAFT_50417
XM_002185325.1	PHATRDRAFT_41374
XM_002185326.1	PHATRDRAFT_24069
XM_002185270.1	PHATRDRAFT_50419
XM_002185327.1	PHATRDRAFT_55192
XM_002185271.1	PHATRDRAFT_51286
XM_002185272.1	PHATRDRAFT_50424
XM_002185273.1	PHATRDRAFT_50425
XM_002185274.1	PHATRDRAFT_41383
XM_002185328.1	PHATRDRAFT_16932
XM_002185275.1	PHATRDRAFT_50428
XM_002185381.1	PHATRDRAFT_41386
XM_002185382.1	PHATRDRAFT_50429
XM_002185329.1	PHATRDRAFT_41388
XM_002185383.1	PHATRDRAFT_50430
XM_002185330.1	PHATRDRAFT_50431
XM_002185331.1	PHATRDRAFT_55197
XM_002185384.1	PHATRDRAFT_55198
XM_002185385.1	PHATRDRAFT_41393
XM_002185332.1	PHATRDRAFT_50434
XM_002185386.1	PHATRDRAFT_50435
XM_002185333.1	PHATRDRAFT_16955
XM_002185334.1	PHATRDRAFT_50437
XM_002185335.1	PHATRDRAFT_50439
XM_002185387.1	PHATRDRAFT_50440
XM_002185336.1	PHATRDRAFT_50441
XM_002185388.1	PHATRDRAFT_50442
XM_002185337.1	PHATRDRAFT_41403
XM_002185338.1	PHATRDRAFT_50443
XM_002185339.1	PHATRDRAFT_50444
XM_002185340.1	PHATRDRAFT_50446
XM_002185389.1	PHATRDRAFT_55200
XM_002185341.1	PHATRDRAFT_41409
XM_002185390.1	PHATRDRAFT_16944
XM_002185342.1	PHATRDRAFT_41411
XM_002185391.1	PHATRDRAFT_16991
XM_002185343.1	PHATRDRAFT_41413
XM_002185344.1	PHATRDRAFT_50451
XM_002185345.1	PHATRDRAFT_50453
XM_002185392.1	PHATRDRAFT_41417
XM_002185393.1	PHATRDRAFT_41418
XM_002185346.1	PHATRDRAFT_50456
XM_002185347.1	PHATRDRAFT_50457
XM_002185394.1	PHATRDRAFT_31234
XM_002185348.1	PHATRDRAFT_16962
XM_002185395.1	PHATRDRAFT_51289
XM_002185349.1	PHATRDRAFT_50461
XM_002185396.1	PHATRDRAFT_50462
XM_002185397.1	PHATRDRAFT_50463
XM_002185398.1	PHATRDRAFT_50464
